set_id,part,dex_id,gender,slot_order,save_type,save_id,mapping_source,notes
as-0986-gunner,arms,988,both,2,2,213,exact-cn,
as-0986-gunner,waist,989,both,3,3,217,exact-cn,
as-0986-gunner,legs,990,both,4,4,219,exact-cn,
as-0991-blade,head,991,both,0,5,217,exact-cn,
as-0991-blade,chest,992,both,1,1,221,exact-cn,
as-0991-blade,arms,993,both,2,2,214,exact-cn,
as-0991-blade,waist,994,both,3,3,218,exact-cn,
as-0991-blade,legs,995,both,4,4,220,exact-cn,
as-0996-gunner,head,996,both,0,5,218,exact-cn,
as-0996-gunner,chest,997,both,1,1,222,exact-cn,
as-0996-gunner,arms,998,both,2,2,215,exact-cn,
as-0996-gunner,waist,999,both,3,3,219,exact-cn,
as-0996-gunner,legs,1000,both,4,4,221,exact-cn,
as-1001-blade,head,1001,both,0,5,219,exact-cn,
as-1001-blade,chest,1002,both,1,1,223,exact-cn,
as-1001-blade,arms,1003,both,2,2,216,exact-cn,
as-1001-blade,waist,1004,both,3,3,220,exact-cn,
as-1001-blade,legs,1005,both,4,4,222,exact-cn,
as-1006-gunner,head,1006,both,0,5,220,exact-cn,
as-1006-gunner,chest,1007,both,1,1,224,exact-cn,
as-1006-gunner,arms,1008,both,2,2,217,exact-cn,
as-1006-gunner,waist,1009,both,3,3,221,exact-cn,
as-1006-gunner,legs,1010,both,4,4,223,exact-cn,
as-1011-blade,head,1011,both,0,5,221,exact-cn,
as-1011-blade,chest,1012,both,1,1,225,exact-cn,
as-1011-blade,arms,1013,both,2,2,218,exact-cn,
as-1011-blade,waist,1014,both,3,3,222,exact-cn,
as-1011-blade,legs,1015,both,4,4,224,exact-cn,
as-1016-gunner,head,1016,both,0,5,222,exact-cn,
as-1016-gunner,chest,1017,both,1,1,226,exact-cn,
as-1016-gunner,arms,1018,both,2,2,219,exact-cn,
as-1016-gunner,waist,1019,both,3,3,223,exact-cn,
as-1016-gunner,legs,1020,both,4,4,225,exact-cn,
as-1021-blade,head,1021,both,0,5,223,exact-cn,
as-1021-blade,chest,1022,both,1,1,227,exact-cn,
as-1021-blade,arms,1023,both,2,2,220,exact-cn,
as-1021-blade,waist,1024,both,3,3,224,exact-cn,
as-1021-blade,legs,1025,both,4,4,226,exact-cn,
as-1026-gunner,head,1026,both,0,5,224,exact-cn,
as-1026-gunner,chest,1027,both,1,1,228,exact-cn,
as-1026-gunner,arms,1028,both,2,2,221,exact-cn,
as-1026-gunner,waist,1029,both,3,3,225,exact-cn,
as-1026-gunner,legs,1030,both,4,4,,unmapped,
as-1031-blade,head,1031,both,0,5,225,exact-cn,
as-1031-blade,chest,1032,both,1,1,229,exact-cn,
as-1031-blade,arms,1033,both,2,2,222,exact-cn,
as-1031-blade,waist,1034,both,3,3,226,exact-cn,
as-1031-blade,legs,1035,both,4,4,228,exact-cn,
as-1036-gunner,head,1036,both,0,5,226,exact-cn,
as-1036-gunner,chest,1037,both,1,1,230,exact-cn,
as-1036-gunner,arms,1038,both,2,2,223,exact-cn,
as-1036-gunner,waist,1039,both,3,3,227,exact-cn,
as-1036-gunner,legs,1040,both,4,4,229,exact-cn,
as-1041-blade,head,1041,both,0,5,207,exact-cn,
as-1041-blade,chest,1042,both,1,1,211,exact-cn,
as-1041-blade,arms,1043,both,2,2,206,exact-cn,
as-1041-blade,waist,1044,both,3,3,210,exact-cn,
as-1041-blade,legs,1045,both,4,4,212,exact-cn,
as-1046-gunner,head,1046,both,0,5,208,exact-cn,
as-1046-gunner,chest,1047,both,1,1,212,exact-cn,
as-1046-gunner,arms,1048,both,2,2,207,exact-cn,
as-1046-gunner,waist,1049,both,3,3,211,exact-cn,
as-1046-gunner,legs,1050,both,4,4,213,exact-cn,
as-1051-blade,head,1051,female,0,5,335,exact-cn,
as-1051-blade,chest,1052,female,1,1,343,exact-cn,
as-1051-blade,arms,1053,female,2,2,,unmapped,
as-1051-blade,waist,1054,female,3,3,338,exact-cn,
as-1051-blade,legs,1055,female,4,4,342,exact-cn,
as-1056-gunner,head,1056,female,0,5,336,exact-cn,
as-1056-gunner,chest,1057,female,1,1,344,exact-cn,
as-1056-gunner,arms,1058,female,2,2,335,exact-cn,
as-1056-gunner,waist,1059,female,3,3,339,exact-cn,
as-1056-gunner,legs,1060,female,4,4,343,exact-cn,
as-1061-blade,head,1061,female,0,5,345,exact-cn,
as-1061-blade,chest,1062,female,1,1,353,exact-cn,
as-1061-blade,arms,1063,female,2,2,344,exact-cn,
as-1061-blade,waist,1064,female,3,3,348,exact-cn,
as-1061-blade,legs,1065,female,4,4,352,exact-cn,
as-1066-gunner,head,1066,female,0,5,346,exact-cn,
as-1066-gunner,chest,1067,female,1,1,354,exact-cn,
as-1066-gunner,arms,1068,female,2,2,345,exact-cn,
as-1066-gunner,waist,1069,female,3,3,349,exact-cn,
as-1066-gunner,legs,1070,female,4,4,353,exact-cn,
as-1071-blade,head,1071,both,0,5,227,exact-cn,
as-1071-blade,chest,1072,both,1,1,231,exact-cn,
as-1071-blade,arms,1073,both,2,2,224,exact-cn,
as-1071-blade,waist,1074,both,3,3,228,exact-cn,
as-1071-blade,legs,1075,both,4,4,230,exact-cn,
as-1076-gunner,head,1076,both,0,5,228,exact-cn,
as-1076-gunner,chest,1077,both,1,1,232,exact-cn,
as-1076-gunner,arms,1078,both,2,2,225,exact-cn,
as-1076-gunner,waist,1079,both,3,3,229,exact-cn,
as-1076-gunner,legs,1080,both,4,4,231,exact-cn,
as-1081-blade,head,1081,both,0,5,229,exact-cn,
as-1081-blade,chest,1082,both,1,1,233,exact-cn,
as-1081-blade,arms,1083,both,2,2,226,exact-cn,
as-1081-blade,waist,1084,both,3,3,230,exact-cn,
as-1081-blade,legs,1085,both,4,4,232,exact-cn,
as-1086-gunner,head,1086,both,0,5,230,exact-cn,
as-1086-gunner,chest,1087,both,1,1,234,exact-cn,
as-1086-gunner,arms,1088,both,2,2,227,exact-cn,
as-1086-gunner,waist,1089,both,3,3,231,exact-cn,
as-1086-gunner,legs,1090,both,4,4,233,exact-cn,
as-1091-blade,head,1091,both,0,5,231,exact-cn,
as-1091-blade,chest,1092,both,1,1,235,exact-cn,
as-1091-blade,arms,1093,both,2,2,228,exact-cn,
as-1091-blade,waist,1094,both,3,3,232,exact-cn,
as-1091-blade,legs,1095,both,4,4,234,exact-cn,
as-1096-gunner,head,1096,both,0,5,232,exact-cn,
as-1096-gunner,chest,1097,both,1,1,236,exact-cn,
as-1096-gunner,arms,1098,both,2,2,229,exact-cn,
as-1096-gunner,waist,1099,both,3,3,233,exact-cn,
as-1096-gunner,legs,1100,both,4,4,235,exact-cn,
as-1101-blade,head,1101,both,0,5,233,exact-cn,
as-1101-blade,chest,1102,both,1,1,237,exact-cn,
as-1101-blade,arms,1103,both,2,2,230,exact-cn,
as-1101-blade,waist,1104,both,3,3,234,exact-cn,
as-1101-blade,legs,1105,both,4,4,236,exact-cn,
as-1106-gunner,head,1106,both,0,5,234,exact-cn,
as-1106-gunner,chest,1107,both,1,1,238,exact-cn,
as-1106-gunner,arms,1108,both,2,2,231,exact-cn,
as-1106-gunner,waist,1109,both,3,3,235,exact-cn,
as-1106-gunner,legs,1110,both,4,4,237,exact-cn,
as-1111-blade,chest,1111,both,0,1,341,exact-cn,
as-1111-blade,arms,1112,both,1,2,332,exact-cn,
as-1111-blade,legs,1113,both,2,4,340,exact-cn,
as-1114-gunner,chest,1114,both,0,1,342,exact-cn,
as-1114-gunner,arms,1115,both,1,2,333,exact-cn,
as-1114-gunner,legs,1116,both,2,4,341,exact-cn,
as-1117-blade,head,1117,both,0,5,315,exact-cn,
as-1117-blade,chest,1118,both,1,1,319,exact-cn,
as-1117-blade,arms,1119,both,2,2,312,exact-cn,
as-1117-blade,legs,1120,both,3,4,318,exact-cn,
as-1121-gunner,head,1121,both,0,5,316,exact-cn,
as-1121-gunner,chest,1122,both,1,1,320,exact-cn,
as-1121-gunner,arms,1123,both,2,2,313,exact-cn,
as-1121-gunner,legs,1124,both,3,4,319,exact-cn,
as-1125-blade,head,1125,both,0,5,317,exact-cn,
as-1125-blade,chest,1126,both,1,1,321,exact-cn,
as-1125-blade,arms,1127,both,2,2,314,exact-cn,
as-1125-blade,legs,1128,both,3,4,320,exact-cn,
as-1129-gunner,head,1129,both,0,5,318,exact-cn,
as-1129-gunner,chest,1130,both,1,1,322,exact-cn,
as-1129-gunner,arms,1131,both,2,2,315,exact-cn,
as-1129-gunner,legs,1132,both,3,4,321,exact-cn,
as-1133-blade,head,1133,both,0,5,247,exact-cn,
as-1133-blade,chest,1134,both,1,1,251,exact-cn,
as-1133-blade,arms,1135,both,2,2,244,exact-cn,
as-1133-blade,waist,1136,both,3,3,248,exact-cn,
as-1133-blade,legs,1137,both,4,4,250,exact-cn,
as-1138-gunner,head,1138,both,0,5,248,exact-cn,
as-1138-gunner,chest,1139,both,1,1,252,exact-cn,
as-1138-gunner,arms,1140,both,2,2,245,exact-cn,
as-1138-gunner,waist,1141,both,3,3,249,exact-cn,
as-1138-gunner,legs,1142,both,4,4,251,exact-cn,
as-1143-blade,head,1143,both,0,5,249,exact-cn,
as-1143-blade,chest,1144,both,1,1,253,exact-cn,
as-1143-blade,arms,1145,both,2,2,246,exact-cn,
as-1143-blade,waist,1146,both,3,3,250,exact-cn,
as-1143-blade,legs,1147,both,4,4,252,exact-cn,
as-1148-gunner,head,1148,both,0,5,250,exact-cn,
as-1148-gunner,chest,1149,both,1,1,254,exact-cn,
as-1148-gunner,arms,1150,both,2,2,247,exact-cn,
as-1148-gunner,waist,1151,both,3,3,251,exact-cn,
as-1148-gunner,legs,1152,both,4,4,253,exact-cn,
as-1153-blade,head,1153,male,0,5,339,exact-cn,
as-1153-blade,head,1163,female,1,5,341,exact-cn,
as-1153-blade,chest,1154,male,2,1,347,exact-cn,
as-1153-blade,chest,1164,female,3,1,349,exact-cn,
as-1153-blade,arms,1155,male,4,2,338,exact-cn,
as-1153-blade,arms,1165,female,5,2,340,exact-cn,
as-1153-blade,waist,1156,male,6,3,342,exact-cn,
as-1153-blade,waist,1166,female,7,3,344,exact-cn,
as-1153-blade,legs,1157,male,8,4,346,exact-cn,
as-1153-blade,legs,1167,female,9,4,348,exact-cn,
as-1158-gunner,head,1158,male,0,5,340,exact-cn,
as-1158-gunner,head,1168,female,1,5,342,exact-cn,
as-1158-gunner,chest,1159,male,2,1,348,exact-cn,
as-1158-gunner,chest,1169,female,3,1,350,exact-cn,
as-1158-gunner,arms,1160,male,4,2,339,exact-cn,
as-1158-gunner,arms,1170,female,5,2,341,exact-cn,
as-1158-gunner,waist,1161,male,6,3,343,exact-cn,
as-1158-gunner,waist,1171,female,7,3,345,exact-cn,
as-1158-gunner,legs,1162,male,8,4,347,exact-cn,
as-1158-gunner,legs,1172,female,9,4,349,exact-cn,
as-1173-blade,head,1173,both,0,5,337,exact-cn,
as-1173-blade,chest,1174,both,1,1,345,exact-cn,
as-1173-blade,arms,1175,both,2,2,336,exact-cn,
as-1173-blade,waist,1176,both,3,3,340,exact-cn,
as-1173-blade,legs,1177,both,4,4,344,exact-cn,
as-1178-gunner,head,1178,both,0,5,338,exact-cn,
as-1178-gunner,chest,1179,both,1,1,346,exact-cn,
as-1178-gunner,arms,1180,both,2,2,337,exact-cn,
as-1178-gunner,waist,1181,both,3,3,341,exact-cn,
as-1178-gunner,legs,1182,both,4,4,,unmapped,
as-1183-blade,head,1183,both,0,5,263,exact-cn,
as-1183-blade,chest,1184,both,1,1,267,exact-cn,
as-1183-blade,arms,1185,both,2,2,260,exact-cn,
as-1183-blade,waist,1186,both,3,3,264,exact-cn,
as-1183-blade,legs,1187,both,4,4,266,exact-cn,
as-1188-gunner,head,1188,both,0,5,264,exact-cn,
as-1188-gunner,chest,1189,both,1,1,268,exact-cn,
as-1188-gunner,arms,1190,both,2,2,261,exact-cn,
as-1188-gunner,waist,1191,both,3,3,265,exact-cn,
as-1188-gunner,legs,1192,both,4,4,267,exact-cn,
as-1193-blade,head,1193,both,0,5,265,exact-cn,
as-1193-blade,chest,1194,both,1,1,269,exact-cn,
as-1193-blade,arms,1195,both,2,2,262,exact-cn,
as-1193-blade,waist,1196,both,3,3,266,exact-cn,
as-1193-blade,legs,1197,both,4,4,268,exact-cn,
as-1198-gunner,head,1198,both,0,5,266,exact-cn,
as-1198-gunner,chest,1199,both,1,1,270,exact-cn,
as-1198-gunner,arms,1200,both,2,2,263,exact-cn,
as-1198-gunner,waist,1201,both,3,3,267,exact-cn,
as-1198-gunner,legs,1202,both,4,4,269,exact-cn,
as-1203-blade,head,1203,both,0,5,235,exact-cn,
as-1203-blade,chest,1204,both,1,1,239,exact-cn,
as-1203-blade,arms,1205,both,2,2,232,exact-cn,
as-1203-blade,waist,1206,both,3,3,236,exact-cn,
as-1203-blade,legs,1207,both,4,4,238,exact-cn,
as-1208-gunner,head,1208,both,0,5,236,exact-cn,
as-1208-gunner,chest,1209,both,1,1,240,exact-cn,
as-1208-gunner,arms,1210,both,2,2,233,exact-cn,
as-1208-gunner,waist,1211,both,3,3,237,exact-cn,
as-1208-gunner,legs,1212,both,4,4,239,exact-cn,
as-1213-blade,head,1213,both,0,5,237,exact-cn,
as-1213-blade,chest,1214,both,1,1,241,exact-cn,
as-1213-blade,arms,1215,both,2,2,234,exact-cn,
as-1213-blade,waist,1216,both,3,3,238,exact-cn,
as-1213-blade,legs,1217,both,4,4,240,exact-cn,
as-1218-gunner,head,1218,both,0,5,238,exact-cn,
as-1218-gunner,chest,1219,both,1,1,242,exact-cn,
as-1218-gunner,arms,1220,both,2,2,235,exact-cn,
as-1218-gunner,waist,1221,both,3,3,239,exact-cn,
as-1218-gunner,legs,1222,both,4,4,241,exact-cn,
as-1223-blade,head,1223,both,0,5,239,exact-cn,
as-1223-blade,chest,1224,both,1,1,243,exact-cn,
as-1223-blade,arms,1225,both,2,2,236,exact-cn,
as-1223-blade,waist,1226,both,3,3,240,exact-cn,
as-1223-blade,legs,1227,both,4,4,242,exact-cn,
as-1228-gunner,head,1228,both,0,5,240,exact-cn,
as-1228-gunner,chest,1229,both,1,1,244,exact-cn,
as-1228-gunner,arms,1230,both,2,2,237,exact-cn,
as-1228-gunner,waist,1231,both,3,3,241,exact-cn,
as-1228-gunner,legs,1232,both,4,4,243,exact-cn,
as-1233-blade,head,1233,both,0,5,259,exact-cn,
as-1233-blade,chest,1234,both,1,1,263,exact-cn,
as-1233-blade,arms,1235,both,2,2,256,exact-cn,
as-1233-blade,waist,1236,both,3,3,260,exact-cn,
as-1233-blade,legs,1237,both,4,4,262,exact-cn,
as-1238-gunner,head,1238,both,0,5,260,exact-cn,
as-1238-gunner,chest,1239,both,1,1,264,exact-cn,
as-1238-gunner,arms,1240,both,2,2,257,exact-cn,
as-1238-gunner,waist,1241,both,3,3,261,exact-cn,
as-1238-gunner,legs,1242,both,4,4,263,exact-cn,
as-1243-blade,head,1243,both,0,5,261,exact-cn,
as-1243-blade,chest,1244,both,1,1,265,exact-cn,
as-1243-blade,arms,1245,both,2,2,258,exact-cn,
as-1243-blade,waist,1246,both,3,3,262,exact-cn,
as-1243-blade,legs,1247,both,4,4,264,exact-cn,
as-1248-gunner,head,1248,both,0,5,262,exact-cn,
as-1248-gunner,chest,1249,both,1,1,266,exact-cn,
as-1248-gunner,arms,1250,both,2,2,259,exact-cn,
as-1248-gunner,waist,1251,both,3,3,263,exact-cn,
as-1248-gunner,legs,1252,both,4,4,265,exact-cn,
as-1253-blade,head,1253,both,0,5,303,exact-cn,
as-1253-blade,chest,1254,both,1,1,307,exact-cn,
as-1253-blade,arms,1255,both,2,2,300,exact-cn,
as-1253-blade,waist,1256,both,3,3,304,exact-cn,
as-1253-blade,legs,1257,both,4,4,306,exact-cn,
as-1258-gunner,head,1258,both,0,5,304,exact-cn,
as-1258-gunner,chest,1259,both,1,1,308,exact-cn,
as-1258-gunner,arms,1260,both,2,2,301,exact-cn,
as-1258-gunner,waist,1261,both,3,3,305,exact-cn,
as-1258-gunner,legs,1262,both,4,4,307,exact-cn,
as-1263-blade,head,1263,both,0,5,305,exact-cn,
as-1263-blade,chest,1264,both,1,1,309,exact-cn,
as-1263-blade,arms,1265,both,2,2,302,exact-cn,
as-1263-blade,waist,1266,both,3,3,306,exact-cn,
as-1263-blade,legs,1267,both,4,4,308,exact-cn,
as-1268-gunner,head,1268,both,0,5,306,exact-cn,
as-1268-gunner,chest,1269,both,1,1,310,exact-cn,
as-1268-gunner,arms,1270,both,2,2,303,exact-cn,
as-1268-gunner,waist,1271,both,3,3,307,exact-cn,
as-1268-gunner,legs,1272,both,4,4,309,exact-cn,
as-1273-blade,head,1273,both,0,5,307,exact-cn,
as-1273-blade,chest,1274,both,1,1,311,exact-cn,
as-1273-blade,arms,1275,both,2,2,304,exact-cn,
as-1273-blade,waist,1276,both,3,3,308,exact-cn,
as-1273-blade,legs,1277,both,4,4,310,exact-cn,
as-1278-gunner,head,1278,both,0,5,308,exact-cn,
as-1278-gunner,chest,1279,both,1,1,312,exact-cn,
as-1278-gunner,arms,1280,both,2,2,305,exact-cn,
as-1278-gunner,waist,1281,both,3,3,309,exact-cn,
as-1278-gunner,legs,1282,both,4,4,311,exact-cn,
as-1283-blade,head,1283,both,0,5,309,exact-cn,
as-1283-blade,chest,1284,both,1,1,313,exact-cn,
as-1283-blade,arms,1285,both,2,2,306,exact-cn,
as-1283-blade,waist,1286,both,3,3,310,exact-cn,
as-1283-blade,legs,1287,both,4,4,312,exact-cn,
as-1288-gunner,head,1288,both,0,5,310,exact-cn,
as-1288-gunner,chest,1289,both,1,1,314,exact-cn,
as-1288-gunner,arms,1290,both,2,2,307,exact-cn,
as-1288-gunner,waist,1291,both,3,3,311,exact-cn,
as-1288-gunner,legs,1292,both,4,4,313,exact-cn,
as-1293-blade,head,1293,both,0,5,311,exact-cn,
as-1293-blade,chest,1294,both,1,1,315,exact-cn,
as-1293-blade,arms,1295,both,2,2,308,exact-cn,
as-1293-blade,waist,1296,both,3,3,312,exact-cn,
as-1293-blade,legs,1297,both,4,4,314,exact-cn,
as-1298-gunner,head,1298,both,0,5,312,exact-cn,
as-1298-gunner,chest,1299,both,1,1,316,exact-cn,
as-1298-gunner,arms,1300,both,2,2,309,exact-cn,
as-1298-gunner,waist,1301,both,3,3,313,exact-cn,
as-1298-gunner,legs,1302,both,4,4,315,exact-cn,
as-1303-blade,head,1303,male,0,5,279,exact-cn,
as-1303-blade,head,1313,female,1,5,283,exact-cn,
as-1303-blade,chest,1304,male,2,1,283,exact-cn,
as-1303-blade,chest,1314,female,3,1,287,exact-cn,
as-1303-blade,arms,1305,male,4,2,276,exact-cn,
as-1303-blade,arms,1315,female,5,2,280,exact-cn,
as-1303-blade,waist,1306,male,6,3,280,exact-cn,
as-1303-blade,waist,1316,female,7,3,284,exact-cn,
as-1303-blade,legs,1307,male,8,4,282,exact-cn,
as-1303-blade,legs,1317,female,9,4,286,exact-cn,
as-1308-gunner,head,1308,male,0,5,280,exact-cn,
as-1308-gunner,head,1318,female,1,5,284,exact-cn,
as-1308-gunner,chest,1309,male,2,1,284,exact-cn,
as-1308-gunner,chest,1319,female,3,1,288,exact-cn,
as-1308-gunner,arms,1310,male,4,2,277,exact-cn,
as-1308-gunner,arms,1320,female,5,2,281,exact-cn,
as-1308-gunner,waist,1311,male,6,3,281,exact-cn,
as-1308-gunner,waist,1321,female,7,3,285,exact-cn,
as-1308-gunner,legs,1312,male,8,4,283,exact-cn,
as-1308-gunner,legs,1322,female,9,4,287,exact-cn,
as-1323-blade,head,1323,male,0,5,281,exact-cn,
as-1323-blade,head,1333,female,1,5,285,exact-cn,
as-1323-blade,chest,1324,male,2,1,285,exact-cn,
as-1323-blade,chest,1334,female,3,1,289,exact-cn,
as-1323-blade,arms,1325,male,4,2,278,exact-cn,
as-1323-blade,arms,1335,female,5,2,282,exact-cn,
as-1323-blade,waist,1326,male,6,3,282,exact-cn,
as-1323-blade,waist,1336,female,7,3,286,exact-cn,
as-1323-blade,legs,1327,male,8,4,284,exact-cn,
as-1323-blade,legs,1337,female,9,4,288,exact-cn,
as-1328-gunner,head,1328,male,0,5,282,exact-cn,
as-1328-gunner,head,1338,female,1,5,286,exact-cn,
as-1328-gunner,chest,1329,male,2,1,286,exact-cn,
as-1328-gunner,chest,1339,female,3,1,290,exact-cn,
as-1328-gunner,arms,1330,male,4,2,279,exact-cn,
as-1328-gunner,arms,1340,female,5,2,283,exact-cn,
as-1328-gunner,waist,1331,male,6,3,283,exact-cn,
as-1328-gunner,waist,1341,female,7,3,287,exact-cn,
as-1328-gunner,legs,1332,male,8,4,285,exact-cn,
as-1328-gunner,legs,1342,female,9,4,289,exact-cn,
as-1343-blade,head,1343,male,0,5,329,exact-cn,
as-1343-blade,head,1353,female,1,5,331,exact-cn,
as-1343-blade,chest,1344,male,2,1,335,exact-cn,
as-1343-blade,chest,1354,female,3,1,337,exact-cn,
as-1343-blade,arms,1345,male,4,2,326,exact-cn,
as-1343-blade,arms,1355,female,5,2,328,exact-cn,
as-1343-blade,waist,1346,male,6,3,332,exact-cn,
as-1343-blade,waist,1356,female,7,3,334,exact-cn,
as-1343-blade,legs,1347,male,8,4,334,exact-cn,
as-1343-blade,legs,1357,female,9,4,336,exact-cn,
as-1348-gunner,head,1348,male,0,5,330,exact-cn,
as-1348-gunner,head,1358,female,1,5,332,exact-cn,
as-1348-gunner,chest,1349,male,2,1,336,exact-cn,
as-1348-gunner,chest,1359,female,3,1,338,exact-cn,
as-1348-gunner,arms,1350,male,4,2,327,exact-cn,
as-1348-gunner,arms,1360,female,5,2,329,exact-cn,
as-1348-gunner,waist,1351,male,6,3,333,exact-cn,
as-1348-gunner,waist,1361,female,7,3,335,exact-cn,
as-1348-gunner,legs,1352,male,8,4,335,exact-cn,
as-1348-gunner,legs,1362,female,9,4,337,exact-cn,
as-1363-blade,head,1363,both,0,5,,unmapped,
as-1363-blade,chest,1364,both,1,1,245,exact-cn,
as-1363-blade,arms,1365,both,2,2,238,exact-cn,
as-1363-blade,waist,1366,both,3,3,242,exact-cn,
as-1363-blade,legs,1367,both,4,4,244,exact-cn,
as-1368-gunner,head,1368,both,0,5,,unmapped,
as-1368-gunner,chest,1369,both,1,1,246,exact-cn,
as-1368-gunner,arms,1370,both,2,2,239,exact-cn,
as-1368-gunner,waist,1371,both,3,3,243,exact-cn,
as-1368-gunner,legs,1372,both,4,4,245,exact-cn,
as-1373-blade,head,1373,both,0,5,243,exact-cn,
as-1373-blade,chest,1374,both,1,1,247,exact-cn,
as-1373-blade,arms,1375,both,2,2,240,exact-cn,
as-1373-blade,waist,1376,both,3,3,244,exact-cn,
as-1373-blade,legs,1377,both,4,4,246,exact-cn,
as-1378-gunner,head,1378,both,0,5,244,exact-cn,
as-1378-gunner,chest,1379,both,1,1,248,exact-cn,
as-1378-gunner,arms,1380,both,2,2,241,exact-cn,
as-1378-gunner,waist,1381,both,3,3,245,exact-cn,
as-1378-gunner,legs,1382,both,4,4,247,exact-cn,
as-1383-blade,head,1383,both,0,5,267,exact-cn,
as-1383-blade,chest,1384,both,1,1,271,exact-cn,
as-1383-blade,arms,1385,both,2,2,264,exact-cn,
as-1383-blade,waist,1386,both,3,3,268,exact-cn,
as-1383-blade,legs,1387,both,4,4,270,exact-cn,
as-1388-gunner,head,1388,both,0,5,268,exact-cn,
as-1388-gunner,chest,1389,both,1,1,272,exact-cn,
as-1388-gunner,arms,1390,both,2,2,265,exact-cn,
as-1388-gunner,waist,1391,both,3,3,269,exact-cn,
as-1388-gunner,legs,1392,both,4,4,271,exact-cn,
as-1393-blade,head,1393,both,0,5,269,exact-cn,
as-1393-blade,chest,1394,both,1,1,273,exact-cn,
as-1393-blade,arms,1395,both,2,2,266,exact-cn,
as-1393-blade,waist,1396,both,3,3,,unmapped,
as-1393-blade,legs,1397,both,4,4,272,exact-cn,
as-1398-gunner,head,1398,both,0,5,270,exact-cn,
as-1398-gunner,chest,1399,both,1,1,274,exact-cn,
as-1398-gunner,arms,1400,both,2,2,267,exact-cn,
as-1398-gunner,waist,1401,both,3,3,271,exact-cn,
as-1398-gunner,legs,1402,both,4,4,273,exact-cn,
as-1403-blade,head,1403,both,0,5,275,exact-cn,
as-1403-blade,chest,1404,both,1,1,279,exact-cn,
as-1403-blade,arms,1405,both,2,2,272,exact-cn,
as-1403-blade,waist,1406,both,3,3,276,exact-cn,
as-1403-blade,legs,1407,both,4,4,278,exact-cn,
as-1408-gunner,head,1408,both,0,5,276,exact-cn,
as-1408-gunner,chest,1409,both,1,1,280,exact-cn,
as-1408-gunner,arms,1410,both,2,2,273,exact-cn,
as-1408-gunner,waist,1411,both,3,3,277,exact-cn,
as-1408-gunner,legs,1412,both,4,4,279,exact-cn,
as-1413-blade,head,1413,both,0,5,277,exact-cn,
as-1413-blade,chest,1414,both,1,1,281,exact-cn,
as-1413-blade,arms,1415,both,2,2,274,exact-cn,
as-1413-blade,waist,1416,both,3,3,278,exact-cn,
as-1413-blade,legs,1417,both,4,4,280,exact-cn,
as-1418-gunner,head,1418,both,0,5,278,exact-cn,
as-1418-gunner,chest,1419,both,1,1,282,exact-cn,
as-1418-gunner,arms,1420,both,2,2,275,exact-cn,
as-1418-gunner,waist,1421,both,3,3,279,exact-cn,
as-1418-gunner,legs,1422,both,4,4,281,exact-cn,
as-1423-blade,head,1423,both,0,5,319,exact-cn,
as-1423-blade,chest,1424,both,1,1,323,exact-cn,
as-1423-blade,arms,1425,both,2,2,316,exact-cn,
as-1423-blade,waist,1426,both,3,3,320,exact-cn,
as-1423-blade,legs,1427,both,4,4,322,exact-cn,
as-1428-gunner,head,1428,both,0,5,320,exact-cn,
as-1428-gunner,chest,1429,both,1,1,324,exact-cn,
as-1428-gunner,arms,1430,both,2,2,317,exact-cn,
as-1428-gunner,waist,1431,both,3,3,321,exact-cn,
as-1428-gunner,legs,1432,both,4,4,323,exact-cn,
as-1433-blade,head,1433,both,0,5,253,exact-cn,
as-1433-blade,chest,1434,both,1,1,257,exact-cn,
as-1433-blade,arms,1435,both,2,2,250,exact-cn,
as-1433-blade,waist,1436,both,3,3,254,exact-cn,
as-1433-blade,legs,1437,both,4,4,256,exact-cn,
as-1438-gunner,head,1438,both,0,5,254,exact-cn,
as-1438-gunner,chest,1439,both,1,1,258,exact-cn,
as-1438-gunner,arms,1440,both,2,2,251,exact-cn,
as-1438-gunner,waist,1441,both,3,3,255,exact-cn,
as-1438-gunner,legs,1442,both,4,4,257,exact-cn,
as-1443-blade,head,1443,both,0,5,255,exact-cn,
as-1443-blade,chest,1444,both,1,1,259,exact-cn,
as-1443-blade,arms,1445,both,2,2,252,exact-cn,
as-1443-blade,waist,1446,both,3,3,256,exact-cn,
as-1443-blade,legs,1447,both,4,4,258,exact-cn,
as-1448-gunner,head,1448,both,0,5,256,exact-cn,
as-1448-gunner,chest,1449,both,1,1,260,exact-cn,
as-1448-gunner,arms,1450,both,2,2,253,exact-cn,
as-1448-gunner,waist,1451,both,3,3,257,exact-cn,
as-1448-gunner,legs,1452,both,4,4,259,exact-cn,
as-1453-blade,head,1453,both,0,5,271,exact-cn,
as-1453-blade,chest,1454,both,1,1,275,exact-cn,
as-1453-blade,arms,1455,both,2,2,268,exact-cn,
as-1453-blade,waist,1456,both,3,3,272,exact-cn,
as-1453-blade,legs,1457,both,4,4,274,exact-cn,
as-1458-gunner,head,1458,both,0,5,272,exact-cn,
as-1458-gunner,chest,1459,both,1,1,276,exact-cn,
as-1458-gunner,arms,1460,both,2,2,269,exact-cn,
as-1458-gunner,waist,1461,both,3,3,273,exact-cn,
as-1458-gunner,legs,1462,both,4,4,275,exact-cn,
as-1463-blade,head,1463,both,0,5,273,exact-cn,
as-1463-blade,chest,1464,both,1,1,277,exact-cn,
