dex_id,save_type,save_id,male_model_id,female_model_id,mapping_status,mapping_source
716,5,141,39,39,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
717,1,147,39,39,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
718,2,142,39,39,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
719,3,144,39,39,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
720,4,146,39,39,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
721,5,142,40,40,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
722,1,148,40,40,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
723,2,143,40,40,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
724,3,145,40,40,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
725,4,147,40,40,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
726,5,143,195,195,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
727,1,149,195,195,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
728,2,144,195,195,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
729,3,146,195,195,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
730,4,148,195,195,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
731,5,144,196,196,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
732,1,150,196,196,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
733,2,145,196,196,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
734,3,147,196,196,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
735,4,149,196,196,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
736,5,145,41,41,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
737,1,151,41,41,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
738,2,146,41,41,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
739,3,148,41,41,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
740,4,150,41,41,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
741,5,146,42,42,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
742,1,152,42,42,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
743,2,147,42,42,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
744,3,149,42,42,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
745,4,151,42,42,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
746,5,147,173,173,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
747,1,153,173,173,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
748,2,148,173,173,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
749,3,150,173,173,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
750,4,152,173,173,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
751,5,148,174,174,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
752,1,154,174,174,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
753,2,149,174,174,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
754,3,151,174,174,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
755,4,153,174,174,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
756,5,179,70,70,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
757,1,185,70,70,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
758,2,180,70,70,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
759,3,182,70,70,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
760,4,184,70,70,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
761,5,180,71,71,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
762,1,186,71,71,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
763,2,181,71,71,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
764,3,183,71,71,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
765,4,185,71,71,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
766,5,189,88,88,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
767,1,195,88,88,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
768,2,190,88,88,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
769,3,192,88,88,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
770,4,194,88,88,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
771,5,190,89,89,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
772,1,196,89,89,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
773,2,191,89,89,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
774,3,193,89,89,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
775,4,195,89,89,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
776,5,183,74,74,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
777,1,189,74,74,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
778,2,184,74,74,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
779,3,186,74,74,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
780,4,188,74,74,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
781,5,184,75,75,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
782,1,190,75,75,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
783,2,185,75,75,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
784,3,187,75,75,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
785,4,189,75,75,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
786,5,193,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
787,1,199,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
788,2,194,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
789,3,196,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
790,4,198,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
791,5,194,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
792,1,200,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
793,2,195,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
794,3,197,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
795,4,199,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
796,5,131,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
797,1,135,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
798,2,130,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
799,3,134,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
800,4,134,12,12,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
801,5,132,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
802,1,136,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
803,2,131,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
804,3,135,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
805,4,135,13,13,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
806,5,153,43,43,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
807,1,159,43,43,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
808,2,154,43,43,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
809,3,156,43,43,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
810,4,158,43,43,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
811,5,154,44,44,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
812,1,160,44,44,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
813,2,155,44,44,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
814,3,157,44,44,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
815,4,159,44,44,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
816,5,155,183,183,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
817,1,161,183,183,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
818,2,156,183,183,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
819,3,158,183,183,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
820,4,160,183,183,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
821,5,156,184,184,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
822,1,162,184,184,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
823,2,157,184,184,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
824,3,159,184,184,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
825,4,161,184,184,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
826,5,161,51,51,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
827,1,167,51,51,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
828,2,162,51,51,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
829,3,164,51,51,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
830,4,166,51,51,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
831,5,162,52,52,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
832,1,168,52,52,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
833,2,163,52,52,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
834,3,,52,52,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
835,4,167,52,52,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
836,5,163,191,191,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
837,1,169,191,191,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
838,2,164,191,191,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
839,3,166,191,191,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
840,4,168,191,191,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
841,5,164,192,192,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
842,1,170,192,192,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
843,2,165,192,192,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
844,3,,192,192,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
845,4,169,192,192,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
846,5,157,47,47,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
847,1,163,47,47,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
848,2,158,47,47,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
849,3,160,47,47,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
850,4,162,47,47,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
851,5,158,48,48,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
852,1,164,48,48,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
853,2,159,48,48,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
854,3,161,48,48,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
855,4,163,48,48,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
856,5,159,187,187,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
857,1,165,187,187,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
858,2,160,187,187,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
859,3,162,187,187,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
860,4,164,187,187,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
861,5,160,188,188,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
862,1,166,188,188,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
863,2,161,188,188,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
864,3,163,188,188,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
865,4,165,188,188,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
866,5,167,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
867,1,173,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
868,2,168,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
869,3,170,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
870,4,172,20,20,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
871,5,168,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
872,1,174,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
873,2,169,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
874,3,171,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
875,4,173,21,21,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
876,5,173,55,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
877,1,179,55,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
878,2,174,55,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
879,3,176,55,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
880,4,178,55,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
881,5,174,56,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
882,1,180,56,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
883,2,175,56,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
884,3,177,56,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
885,4,179,56,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
886,5,175,0,55,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
887,1,181,0,55,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
888,2,176,0,55,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
889,3,178,0,55,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
890,4,180,0,55,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
891,5,176,0,56,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
892,1,182,0,56,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
893,2,177,0,56,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
894,3,179,0,56,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
895,4,181,0,56,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
896,5,165,53,53,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
897,1,171,53,53,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
898,2,166,53,53,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
899,3,168,53,53,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
900,4,170,53,53,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
901,5,166,54,54,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
902,1,172,54,54,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
903,2,167,54,54,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
904,3,169,54,54,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
905,4,171,54,54,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
906,5,177,57,57,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
907,1,183,57,57,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
908,2,178,57,57,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
909,3,180,57,57,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
910,4,182,57,57,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
911,5,178,58,58,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
912,1,184,58,58,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
913,2,179,58,58,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
914,3,181,58,58,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
915,4,183,58,58,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
916,5,364,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
917,1,364,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
918,2,355,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
919,3,359,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
920,4,363,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
921,5,,200,200,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
922,1,365,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
923,2,356,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
924,3,360,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
925,4,364,200,200,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
926,1,370,201,201,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
927,1,371,201,201,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
928,1,372,64,64,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
929,1,373,64,64,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
930,1,380,65,65,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
931,1,381,65,65,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
932,4,369,199,199,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
933,4,370,199,199,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
934,1,368,202,202,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
935,3,363,202,202,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
936,4,367,202,202,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
937,1,369,202,202,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
938,3,364,202,202,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
939,4,368,202,202,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
940,5,351,213,213,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
941,5,378,213,213,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
942,5,209,27,27,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
943,1,213,27,27,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
944,2,208,27,27,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
945,3,212,27,27,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
946,4,214,27,27,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
947,5,210,28,28,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
948,1,214,28,28,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
949,2,209,28,28,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
950,3,213,28,28,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
951,4,215,28,28,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
952,5,,23,23,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
953,1,215,23,23,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
954,2,210,23,23,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
955,3,214,23,23,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
956,4,216,23,23,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
957,5,,24,24,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
958,1,216,24,24,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
959,2,211,24,24,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
960,3,215,24,24,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
961,4,217,24,24,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
962,5,213,81,81,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
963,1,217,81,81,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
964,5,214,81,81,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
965,1,218,81,81,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
966,5,352,0,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
967,1,355,0,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
968,2,346,0,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
969,3,350,0,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
970,4,354,0,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
971,5,333,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
972,1,339,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
973,2,330,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
974,3,336,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
975,4,338,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
976,5,334,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
977,1,340,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
978,2,331,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
979,3,337,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
980,4,339,129,129,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
981,5,215,90,90,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
982,1,219,90,90,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
983,2,212,90,90,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
984,3,216,90,90,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
985,4,218,90,90,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
986,5,216,91,91,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
987,1,220,91,91,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
988,2,213,91,91,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
989,3,217,91,91,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
990,4,219,91,91,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
991,5,217,5,5,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
992,1,221,5,5,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
993,2,214,5,5,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
994,3,218,5,5,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
995,4,220,5,5,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
996,5,218,6,6,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
997,1,222,6,6,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
998,2,215,6,6,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
999,3,219,6,6,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1000,4,221,6,6,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1001,5,219,171,171,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1002,1,223,171,171,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1003,2,216,171,171,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1004,3,220,171,171,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1005,4,222,171,171,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1006,5,220,172,172,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1007,1,224,172,172,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1008,2,217,172,172,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1009,3,221,172,172,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1010,4,223,172,172,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1011,5,221,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1012,1,225,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1013,2,218,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1014,3,222,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1015,4,224,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1016,5,222,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1017,1,226,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1018,2,219,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1019,3,223,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1020,4,225,76,76,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1021,5,223,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1022,1,227,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1023,2,220,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1024,3,224,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1025,4,226,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1026,5,224,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1027,1,228,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1028,2,221,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1029,3,225,78,78,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1030,4,,78,78,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1031,5,225,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1032,1,229,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1033,2,222,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1034,3,226,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1035,4,228,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1036,5,226,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1037,1,230,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1038,2,223,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1039,3,227,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1040,4,229,77,77,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1041,5,207,18,18,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1042,1,211,18,18,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1043,2,206,18,18,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1044,3,210,18,18,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1045,4,212,18,18,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1046,5,208,19,19,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1047,1,212,19,19,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1048,2,207,19,19,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1049,3,211,19,19,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1050,4,213,19,19,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1051,5,335,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1052,1,343,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1053,2,,0,134,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1054,3,338,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1055,4,342,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1056,5,336,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1057,1,344,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1058,2,335,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1059,3,339,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1060,4,343,0,134,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1061,5,345,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1062,1,353,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1063,2,344,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1064,3,348,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1065,4,352,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1066,5,346,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1067,1,354,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1068,2,345,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1069,3,349,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1070,4,353,0,207,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1071,5,227,92,92,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
