model_id,gender,part,model_key,arc_relative_path,mapping_source
107,female,legs,armor-f-pl107-legs,armor-mod/f/pl107/f_leg107.arc,romfs-player-model-inventory
107,male,head,armor-m-pl107-head,armor-mod/m/pl107/m_helm107.arc,romfs-player-model-inventory
107,male,chest,armor-m-pl107-chest,armor-mod/m/pl107/m_body107.arc,romfs-player-model-inventory
107,male,arms,armor-m-pl107-arms,armor-mod/m/pl107/m_arm107.arc,romfs-player-model-inventory
107,male,waist,armor-m-pl107-waist,armor-mod/m/pl107/m_wst107.arc,romfs-player-model-inventory
107,male,legs,armor-m-pl107-legs,armor-mod/m/pl107/m_leg107.arc,romfs-player-model-inventory
108,female,head,armor-f-pl108-head,armor-mod/f/pl108/f_helm108.arc,romfs-player-model-inventory
108,female,chest,armor-f-pl108-chest,armor-mod/f/pl108/f_body108.arc,romfs-player-model-inventory
108,female,arms,armor-f-pl108-arms,armor-mod/f/pl108/f_arm108.arc,romfs-player-model-inventory
108,female,waist,armor-f-pl108-waist,armor-mod/f/pl108/f_wst108.arc,romfs-player-model-inventory
108,female,legs,armor-f-pl108-legs,armor-mod/f/pl108/f_leg108.arc,romfs-player-model-inventory
108,male,head,armor-m-pl108-head,armor-mod/m/pl108/m_helm108.arc,romfs-player-model-inventory
108,male,chest,armor-m-pl108-chest,armor-mod/m/pl108/m_body108.arc,romfs-player-model-inventory
108,male,arms,armor-m-pl108-arms,armor-mod/m/pl108/m_arm108.arc,romfs-player-model-inventory
108,male,waist,armor-m-pl108-waist,armor-mod/m/pl108/m_wst108.arc,romfs-player-model-inventory
108,male,legs,armor-m-pl108-legs,armor-mod/m/pl108/m_leg108.arc,romfs-player-model-inventory
109,female,head,armor-f-pl109-head,armor-mod/f/pl109/f_helm109.arc,romfs-player-model-inventory
109,female,chest,armor-f-pl109-chest,armor-mod/f/pl109/f_body109.arc,romfs-player-model-inventory
109,female,arms,armor-f-pl109-arms,armor-mod/f/pl109/f_arm109.arc,romfs-player-model-inventory
109,female,waist,armor-f-pl109-waist,armor-mod/f/pl109/f_wst109.arc,romfs-player-model-inventory
109,female,legs,armor-f-pl109-legs,armor-mod/f/pl109/f_leg109.arc,romfs-player-model-inventory
109,male,head,armor-m-pl109-head,armor-mod/m/pl109/m_helm109.arc,romfs-player-model-inventory
109,male,chest,armor-m-pl109-chest,armor-mod/m/pl109/m_body109.arc,romfs-player-model-inventory
109,male,arms,armor-m-pl109-arms,armor-mod/m/pl109/m_arm109.arc,romfs-player-model-inventory
109,male,waist,armor-m-pl109-waist,armor-mod/m/pl109/m_wst109.arc,romfs-player-model-inventory
109,male,legs,armor-m-pl109-legs,armor-mod/m/pl109/m_leg109.arc,romfs-player-model-inventory
110,female,head,armor-f-pl110-head,armor-mod/f/pl110/f_helm110.arc,romfs-player-model-inventory
110,female,chest,armor-f-pl110-chest,armor-mod/f/pl110/f_body110.arc,romfs-player-model-inventory
110,female,arms,armor-f-pl110-arms,armor-mod/f/pl110/f_arm110.arc,romfs-player-model-inventory
110,female,waist,armor-f-pl110-waist,armor-mod/f/pl110/f_wst110.arc,romfs-player-model-inventory
110,female,legs,armor-f-pl110-legs,armor-mod/f/pl110/f_leg110.arc,romfs-player-model-inventory
110,male,head,armor-m-pl110-head,armor-mod/m/pl110/m_helm110.arc,romfs-player-model-inventory
110,male,chest,armor-m-pl110-chest,armor-mod/m/pl110/m_body110.arc,romfs-player-model-inventory
110,male,arms,armor-m-pl110-arms,armor-mod/m/pl110/m_arm110.arc,romfs-player-model-inventory
110,male,waist,armor-m-pl110-waist,armor-mod/m/pl110/m_wst110.arc,romfs-player-model-inventory
110,male,legs,armor-m-pl110-legs,armor-mod/m/pl110/m_leg110.arc,romfs-player-model-inventory
111,female,head,armor-f-pl111-head,armor-mod/f/pl111/f_helm111.arc,romfs-player-model-inventory
111,female,chest,armor-f-pl111-chest,armor-mod/f/pl111/f_body111.arc,romfs-player-model-inventory
111,female,arms,armor-f-pl111-arms,armor-mod/f/pl111/f_arm111.arc,romfs-player-model-inventory
111,female,waist,armor-f-pl111-waist,armor-mod/f/pl111/f_wst111.arc,romfs-player-model-inventory
111,female,legs,armor-f-pl111-legs,armor-mod/f/pl111/f_leg111.arc,romfs-player-model-inventory
111,male,head,armor-m-pl111-head,armor-mod/m/pl111/m_helm111.arc,romfs-player-model-inventory
111,male,chest,armor-m-pl111-chest,armor-mod/m/pl111/m_body111.arc,romfs-player-model-inventory
111,male,arms,armor-m-pl111-arms,armor-mod/m/pl111/m_arm111.arc,romfs-player-model-inventory
111,male,waist,armor-m-pl111-waist,armor-mod/m/pl111/m_wst111.arc,romfs-player-model-inventory
111,male,legs,armor-m-pl111-legs,armor-mod/m/pl111/m_leg111.arc,romfs-player-model-inventory
112,female,head,armor-f-pl112-head,armor-mod/f/pl112/f_helm112.arc,romfs-player-model-inventory
112,female,chest,armor-f-pl112-chest,armor-mod/f/pl112/f_body112.arc,romfs-player-model-inventory
112,female,arms,armor-f-pl112-arms,armor-mod/f/pl112/f_arm112.arc,romfs-player-model-inventory
112,female,waist,armor-f-pl112-waist,armor-mod/f/pl112/f_wst112.arc,romfs-player-model-inventory
112,female,legs,armor-f-pl112-legs,armor-mod/f/pl112/f_leg112.arc,romfs-player-model-inventory
112,male,head,armor-m-pl112-head,armor-mod/m/pl112/m_helm112.arc,romfs-player-model-inventory
112,male,chest,armor-m-pl112-chest,armor-mod/m/pl112/m_body112.arc,romfs-player-model-inventory
112,male,arms,armor-m-pl112-arms,armor-mod/m/pl112/m_arm112.arc,romfs-player-model-inventory
112,male,waist,armor-m-pl112-waist,armor-mod/m/pl112/m_wst112.arc,romfs-player-model-inventory
112,male,legs,armor-m-pl112-legs,armor-mod/m/pl112/m_leg112.arc,romfs-player-model-inventory
113,female,head,armor-f-pl113-head,armor-mod/f/pl113/f_helm113.arc,romfs-player-model-inventory
113,female,chest,armor-f-pl113-chest,armor-mod/f/pl113/f_body113.arc,romfs-player-model-inventory
113,female,arms,armor-f-pl113-arms,armor-mod/f/pl113/f_arm113.arc,romfs-player-model-inventory
113,female,waist,armor-f-pl113-waist,armor-mod/f/pl113/f_wst113.arc,romfs-player-model-inventory
113,female,legs,armor-f-pl113-legs,armor-mod/f/pl113/f_leg113.arc,romfs-player-model-inventory
113,male,head,armor-m-pl113-head,armor-mod/m/pl113/m_helm113.arc,romfs-player-model-inventory
113,male,chest,armor-m-pl113-chest,armor-mod/m/pl113/m_body113.arc,romfs-player-model-inventory
113,male,arms,armor-m-pl113-arms,armor-mod/m/pl113/m_arm113.arc,romfs-player-model-inventory
113,male,waist,armor-m-pl113-waist,armor-mod/m/pl113/m_wst113.arc,romfs-player-model-inventory
113,male,legs,armor-m-pl113-legs,armor-mod/m/pl113/m_leg113.arc,romfs-player-model-inventory
114,female,head,armor-f-pl114-head,armor-mod/f/pl114/f_helm114.arc,romfs-player-model-inventory
114,female,chest,armor-f-pl114-chest,armor-mod/f/pl114/f_body114.arc,romfs-player-model-inventory
114,female,arms,armor-f-pl114-arms,armor-mod/f/pl114/f_arm114.arc,romfs-player-model-inventory
114,female,waist,armor-f-pl114-waist,armor-mod/f/pl114/f_wst114.arc,romfs-player-model-inventory
114,female,legs,armor-f-pl114-legs,armor-mod/f/pl114/f_leg114.arc,romfs-player-model-inventory
114,male,head,armor-m-pl114-head,armor-mod/m/pl114/m_helm114.arc,romfs-player-model-inventory
114,male,chest,armor-m-pl114-chest,armor-mod/m/pl114/m_body114.arc,romfs-player-model-inventory
114,male,arms,armor-m-pl114-arms,armor-mod/m/pl114/m_arm114.arc,romfs-player-model-inventory
114,male,waist,armor-m-pl114-waist,armor-mod/m/pl114/m_wst114.arc,romfs-player-model-inventory
114,male,legs,armor-m-pl114-legs,armor-mod/m/pl114/m_leg114.arc,romfs-player-model-inventory
115,female,head,armor-f-pl115-head,armor-mod/f/pl115/f_helm115.arc,romfs-player-model-inventory
115,female,chest,armor-f-pl115-chest,armor-mod/f/pl115/f_body115.arc,romfs-player-model-inventory
115,female,arms,armor-f-pl115-arms,armor-mod/f/pl115/f_arm115.arc,romfs-player-model-inventory
115,female,waist,armor-f-pl115-waist,armor-mod/f/pl115/f_wst115.arc,romfs-player-model-inventory
115,female,legs,armor-f-pl115-legs,armor-mod/f/pl115/f_leg115.arc,romfs-player-model-inventory
115,male,head,armor-m-pl115-head,armor-mod/m/pl115/m_helm115.arc,romfs-player-model-inventory
115,male,chest,armor-m-pl115-chest,armor-mod/m/pl115/m_body115.arc,romfs-player-model-inventory
115,male,arms,armor-m-pl115-arms,armor-mod/m/pl115/m_arm115.arc,romfs-player-model-inventory
115,male,waist,armor-m-pl115-waist,armor-mod/m/pl115/m_wst115.arc,romfs-player-model-inventory
115,male,legs,armor-m-pl115-legs,armor-mod/m/pl115/m_leg115.arc,romfs-player-model-inventory
116,female,head,armor-f-pl116-head,armor-mod/f/pl116/f_helm116.arc,romfs-player-model-inventory
116,female,chest,armor-f-pl116-chest,armor-mod/f/pl116/f_body116.arc,romfs-player-model-inventory
116,female,arms,armor-f-pl116-arms,armor-mod/f/pl116/f_arm116.arc,romfs-player-model-inventory
116,female,waist,armor-f-pl116-waist,armor-mod/f/pl116/f_wst116.arc,romfs-player-model-inventory
116,female,legs,armor-f-pl116-legs,armor-mod/f/pl116/f_leg116.arc,romfs-player-model-inventory
116,male,head,armor-m-pl116-head,armor-mod/m/pl116/m_helm116.arc,romfs-player-model-inventory
116,male,chest,armor-m-pl116-chest,armor-mod/m/pl116/m_body116.arc,romfs-player-model-inventory
116,male,arms,armor-m-pl116-arms,armor-mod/m/pl116/m_arm116.arc,romfs-player-model-inventory
116,male,waist,armor-m-pl116-waist,armor-mod/m/pl116/m_wst116.arc,romfs-player-model-inventory
116,male,legs,armor-m-pl116-legs,armor-mod/m/pl116/m_leg116.arc,romfs-player-model-inventory
117,female,head,armor-f-pl117-head,armor-mod/f/pl117/f_helm117.arc,romfs-player-model-inventory
117,female,chest,armor-f-pl117-chest,armor-mod/f/pl117/f_body117.arc,romfs-player-model-inventory
117,female,arms,armor-f-pl117-arms,armor-mod/f/pl117/f_arm117.arc,romfs-player-model-inventory
117,female,waist,armor-f-pl117-waist,armor-mod/f/pl117/f_wst117.arc,romfs-player-model-inventory
117,female,legs,armor-f-pl117-legs,armor-mod/f/pl117/f_leg117.arc,romfs-player-model-inventory
117,male,head,armor-m-pl117-head,armor-mod/m/pl117/m_helm117.arc,romfs-player-model-inventory
117,male,chest,armor-m-pl117-chest,armor-mod/m/pl117/m_body117.arc,romfs-player-model-inventory
117,male,arms,armor-m-pl117-arms,armor-mod/m/pl117/m_arm117.arc,romfs-player-model-inventory
117,male,waist,armor-m-pl117-waist,armor-mod/m/pl117/m_wst117.arc,romfs-player-model-inventory
117,male,legs,armor-m-pl117-legs,armor-mod/m/pl117/m_leg117.arc,romfs-player-model-inventory
118,female,head,armor-f-pl118-head,armor-mod/f/pl118/f_helm118.arc,romfs-player-model-inventory
118,female,chest,armor-f-pl118-chest,armor-mod/f/pl118/f_body118.arc,romfs-player-model-inventory
118,female,arms,armor-f-pl118-arms,armor-mod/f/pl118/f_arm118.arc,romfs-player-model-inventory
118,female,waist,armor-f-pl118-waist,armor-mod/f/pl118/f_wst118.arc,romfs-player-model-inventory
118,female,legs,armor-f-pl118-legs,armor-mod/f/pl118/f_leg118.arc,romfs-player-model-inventory
118,male,head,armor-m-pl118-head,armor-mod/m/pl118/m_helm118.arc,romfs-player-model-inventory
118,male,chest,armor-m-pl118-chest,armor-mod/m/pl118/m_body118.arc,romfs-player-model-inventory
118,male,arms,armor-m-pl118-arms,armor-mod/m/pl118/m_arm118.arc,romfs-player-model-inventory
118,male,waist,armor-m-pl118-waist,armor-mod/m/pl118/m_wst118.arc,romfs-player-model-inventory
118,male,legs,armor-m-pl118-legs,armor-mod/m/pl118/m_leg118.arc,romfs-player-model-inventory
119,female,head,armor-f-pl119-head,armor-mod/f/pl119/f_helm119.arc,romfs-player-model-inventory
119,female,chest,armor-f-pl119-chest,armor-mod/f/pl119/f_body119.arc,romfs-player-model-inventory
119,female,arms,armor-f-pl119-arms,armor-mod/f/pl119/f_arm119.arc,romfs-player-model-inventory
119,female,waist,armor-f-pl119-waist,armor-mod/f/pl119/f_wst119.arc,romfs-player-model-inventory
119,female,legs,armor-f-pl119-legs,armor-mod/f/pl119/f_leg119.arc,romfs-player-model-inventory
119,male,head,armor-m-pl119-head,armor-mod/m/pl119/m_helm119.arc,romfs-player-model-inventory
119,male,chest,armor-m-pl119-chest,armor-mod/m/pl119/m_body119.arc,romfs-player-model-inventory
119,male,arms,armor-m-pl119-arms,armor-mod/m/pl119/m_arm119.arc,romfs-player-model-inventory
119,male,waist,armor-m-pl119-waist,armor-mod/m/pl119/m_wst119.arc,romfs-player-model-inventory
119,male,legs,armor-m-pl119-legs,armor-mod/m/pl119/m_leg119.arc,romfs-player-model-inventory
120,female,head,armor-f-pl120-head,armor-mod/f/pl120/f_helm120.arc,romfs-player-model-inventory
120,female,chest,armor-f-pl120-chest,armor-mod/f/pl120/f_body120.arc,romfs-player-model-inventory
120,female,arms,armor-f-pl120-arms,armor-mod/f/pl120/f_arm120.arc,romfs-player-model-inventory
120,female,waist,armor-f-pl120-waist,armor-mod/f/pl120/f_wst120.arc,romfs-player-model-inventory
120,female,legs,armor-f-pl120-legs,armor-mod/f/pl120/f_leg120.arc,romfs-player-model-inventory
120,male,head,armor-m-pl120-head,armor-mod/m/pl120/m_helm120.arc,romfs-player-model-inventory
120,male,chest,armor-m-pl120-chest,armor-mod/m/pl120/m_body120.arc,romfs-player-model-inventory
120,male,arms,armor-m-pl120-arms,armor-mod/m/pl120/m_arm120.arc,romfs-player-model-inventory
120,male,waist,armor-m-pl120-waist,armor-mod/m/pl120/m_wst120.arc,romfs-player-model-inventory
120,male,legs,armor-m-pl120-legs,armor-mod/m/pl120/m_leg120.arc,romfs-player-model-inventory
121,female,head,armor-f-pl121-head,armor-mod/f/pl121/f_helm121.arc,romfs-player-model-inventory
121,female,chest,armor-f-pl121-chest,armor-mod/f/pl121/f_body121.arc,romfs-player-model-inventory
121,female,arms,armor-f-pl121-arms,armor-mod/f/pl121/f_arm121.arc,romfs-player-model-inventory
121,female,waist,armor-f-pl121-waist,armor-mod/f/pl121/f_wst121.arc,romfs-player-model-inventory
121,female,legs,armor-f-pl121-legs,armor-mod/f/pl121/f_leg121.arc,romfs-player-model-inventory
121,male,head,armor-m-pl121-head,armor-mod/m/pl121/m_helm121.arc,romfs-player-model-inventory
121,male,chest,armor-m-pl121-chest,armor-mod/m/pl121/m_body121.arc,romfs-player-model-inventory
121,male,arms,armor-m-pl121-arms,armor-mod/m/pl121/m_arm121.arc,romfs-player-model-inventory
121,male,waist,armor-m-pl121-waist,armor-mod/m/pl121/m_wst121.arc,romfs-player-model-inventory
121,male,legs,armor-m-pl121-legs,armor-mod/m/pl121/m_leg121.arc,romfs-player-model-inventory
122,female,head,armor-f-pl122-head,armor-mod/f/pl122/f_helm122.arc,romfs-player-model-inventory
122,female,chest,armor-f-pl122-chest,armor-mod/f/pl122/f_body122.arc,romfs-player-model-inventory
122,female,arms,armor-f-pl122-arms,armor-mod/f/pl122/f_arm122.arc,romfs-player-model-inventory
122,female,waist,armor-f-pl122-waist,armor-mod/f/pl122/f_wst122.arc,romfs-player-model-inventory
122,female,legs,armor-f-pl122-legs,armor-mod/f/pl122/f_leg122.arc,romfs-player-model-inventory
122,male,head,armor-m-pl122-head,armor-mod/m/pl122/m_helm122.arc,romfs-player-model-inventory
122,male,chest,armor-m-pl122-chest,armor-mod/m/pl122/m_body122.arc,romfs-player-model-inventory
122,male,arms,armor-m-pl122-arms,armor-mod/m/pl122/m_arm122.arc,romfs-player-model-inventory
122,male,waist,armor-m-pl122-waist,armor-mod/m/pl122/m_wst122.arc,romfs-player-model-inventory
122,male,legs,armor-m-pl122-legs,armor-mod/m/pl122/m_leg122.arc,romfs-player-model-inventory
123,female,head,armor-f-pl123-head,armor-mod/f/pl123/f_helm123.arc,romfs-player-model-inventory
123,female,chest,armor-f-pl123-chest,armor-mod/f/pl123/f_body123.arc,romfs-player-model-inventory
123,female,arms,armor-f-pl123-arms,armor-mod/f/pl123/f_arm123.arc,romfs-player-model-inventory
123,female,waist,armor-f-pl123-waist,armor-mod/f/pl123/f_wst123.arc,romfs-player-model-inventory
123,female,legs,armor-f-pl123-legs,armor-mod/f/pl123/f_leg123.arc,romfs-player-model-inventory
123,male,head,armor-m-pl123-head,armor-mod/m/pl123/m_helm123.arc,romfs-player-model-inventory
123,male,chest,armor-m-pl123-chest,armor-mod/m/pl123/m_body123.arc,romfs-player-model-inventory
123,male,arms,armor-m-pl123-arms,armor-mod/m/pl123/m_arm123.arc,romfs-player-model-inventory
123,male,waist,armor-m-pl123-waist,armor-mod/m/pl123/m_wst123.arc,romfs-player-model-inventory
123,male,legs,armor-m-pl123-legs,armor-mod/m/pl123/m_leg123.arc,romfs-player-model-inventory
124,female,head,armor-f-pl124-head,armor-mod/f/pl124/f_helm124.arc,romfs-player-model-inventory
124,female,chest,armor-f-pl124-chest,armor-mod/f/pl124/f_body124.arc,romfs-player-model-inventory
124,female,arms,armor-f-pl124-arms,armor-mod/f/pl124/f_arm124.arc,romfs-player-model-inventory
124,female,waist,armor-f-pl124-waist,armor-mod/f/pl124/f_wst124.arc,romfs-player-model-inventory
124,female,legs,armor-f-pl124-legs,armor-mod/f/pl124/f_leg124.arc,romfs-player-model-inventory
124,male,head,armor-m-pl124-head,armor-mod/m/pl124/m_helm124.arc,romfs-player-model-inventory
124,male,chest,armor-m-pl124-chest,armor-mod/m/pl124/m_body124.arc,romfs-player-model-inventory
124,male,arms,armor-m-pl124-arms,armor-mod/m/pl124/m_arm124.arc,romfs-player-model-inventory
124,male,waist,armor-m-pl124-waist,armor-mod/m/pl124/m_wst124.arc,romfs-player-model-inventory
124,male,legs,armor-m-pl124-legs,armor-mod/m/pl124/m_leg124.arc,romfs-player-model-inventory
125,female,head,armor-f-pl125-head,armor-mod/f/pl125/f_helm125.arc,romfs-player-model-inventory
125,female,chest,armor-f-pl125-chest,armor-mod/f/pl125/f_body125.arc,romfs-player-model-inventory
125,female,arms,armor-f-pl125-arms,armor-mod/f/pl125/f_arm125.arc,romfs-player-model-inventory
125,female,waist,armor-f-pl125-waist,armor-mod/f/pl125/f_wst125.arc,romfs-player-model-inventory
125,female,legs,armor-f-pl125-legs,armor-mod/f/pl125/f_leg125.arc,romfs-player-model-inventory
125,male,head,armor-m-pl125-head,armor-mod/m/pl125/m_helm125.arc,romfs-player-model-inventory
125,male,chest,armor-m-pl125-chest,armor-mod/m/pl125/m_body125.arc,romfs-player-model-inventory
125,male,arms,armor-m-pl125-arms,armor-mod/m/pl125/m_arm125.arc,romfs-player-model-inventory
125,male,waist,armor-m-pl125-waist,armor-mod/m/pl125/m_wst125.arc,romfs-player-model-inventory
125,male,legs,armor-m-pl125-legs,armor-mod/m/pl125/m_leg125.arc,romfs-player-model-inventory
126,female,head,armor-f-pl126-head,armor-mod/f/pl126/f_helm126.arc,romfs-player-model-inventory
126,female,chest,armor-f-pl126-chest,armor-mod/f/pl126/f_body126.arc,romfs-player-model-inventory
126,female,arms,armor-f-pl126-arms,armor-mod/f/pl126/f_arm126.arc,romfs-player-model-inventory
126,female,waist,armor-f-pl126-waist,armor-mod/f/pl126/f_wst126.arc,romfs-player-model-inventory
126,female,legs,armor-f-pl126-legs,armor-mod/f/pl126/f_leg126.arc,romfs-player-model-inventory
126,male,head,armor-m-pl126-head,armor-mod/m/pl126/m_helm126.arc,romfs-player-model-inventory
126,male,chest,armor-m-pl126-chest,armor-mod/m/pl126/m_body126.arc,romfs-player-model-inventory
126,male,arms,armor-m-pl126-arms,armor-mod/m/pl126/m_arm126.arc,romfs-player-model-inventory
126,male,waist,armor-m-pl126-waist,armor-mod/m/pl126/m_wst126.arc,romfs-player-model-inventory
126,male,legs,armor-m-pl126-legs,armor-mod/m/pl126/m_leg126.arc,romfs-player-model-inventory
127,female,head,armor-f-pl127-head,armor-mod/f/pl127/f_helm127.arc,romfs-player-model-inventory
127,female,chest,armor-f-pl127-chest,armor-mod/f/pl127/f_body127.arc,romfs-player-model-inventory
127,female,arms,armor-f-pl127-arms,armor-mod/f/pl127/f_arm127.arc,romfs-player-model-inventory
127,female,waist,armor-f-pl127-waist,armor-mod/f/pl127/f_wst127.arc,romfs-player-model-inventory
127,female,legs,armor-f-pl127-legs,armor-mod/f/pl127/f_leg127.arc,romfs-player-model-inventory
127,male,head,armor-m-pl127-head,armor-mod/m/pl127/m_helm127.arc,romfs-player-model-inventory
127,male,chest,armor-m-pl127-chest,armor-mod/m/pl127/m_body127.arc,romfs-player-model-inventory
127,male,arms,armor-m-pl127-arms,armor-mod/m/pl127/m_arm127.arc,romfs-player-model-inventory
127,male,waist,armor-m-pl127-waist,armor-mod/m/pl127/m_wst127.arc,romfs-player-model-inventory
127,male,legs,armor-m-pl127-legs,armor-mod/m/pl127/m_leg127.arc,romfs-player-model-inventory
128,female,chest,armor-f-pl128-chest,armor-mod/f/pl128/f_body128.arc,romfs-player-model-inventory
128,female,arms,armor-f-pl128-arms,armor-mod/f/pl128/f_arm128.arc,romfs-player-model-inventory
128,female,legs,armor-f-pl128-legs,armor-mod/f/pl128/f_leg128.arc,romfs-player-model-inventory
128,male,chest,armor-m-pl128-chest,armor-mod/m/pl128/m_body128.arc,romfs-player-model-inventory
128,male,arms,armor-m-pl128-arms,armor-mod/m/pl128/m_arm128.arc,romfs-player-model-inventory
128,male,legs,armor-m-pl128-legs,armor-mod/m/pl128/m_leg128.arc,romfs-player-model-inventory
129,female,head,armor-f-pl129-head,armor-mod/f/pl129/f_helm129.arc,romfs-player-model-inventory
129,female,chest,armor-f-pl129-chest,armor-mod/f/pl129/f_body129.arc,romfs-player-model-inventory
129,female,arms,armor-f-pl129-arms,armor-mod/f/pl129/f_arm129.arc,romfs-player-model-inventory
129,female,waist,armor-f-pl129-waist,armor-mod/f/pl129/f_wst129.arc,romfs-player-model-inventory
129,female,legs,armor-f-pl129-legs,armor-mod/f/pl129/f_leg129.arc,romfs-player-model-inventory
129,male,head,armor-m-pl129-head,armor-mod/m/pl129/m_helm129.arc,romfs-player-model-inventory
129,male,chest,armor-m-pl129-chest,armor-mod/m/pl129/m_body129.arc,romfs-player-model-inventory
129,male,arms,armor-m-pl129-arms,armor-mod/m/pl129/m_arm129.arc,romfs-player-model-inventory
129,male,waist,armor-m-pl129-waist,armor-mod/m/pl129/m_wst129.arc,romfs-player-model-inventory
129,male,legs,armor-m-pl129-legs,armor-mod/m/pl129/m_leg129.arc,romfs-player-model-inventory
130,female,head,armor-f-pl130-head,armor-mod/f/pl130/f_helm130.arc,romfs-player-model-inventory
130,female,chest,armor-f-pl130-chest,armor-mod/f/pl130/f_body130.arc,romfs-player-model-inventory
130,female,arms,armor-f-pl130-arms,armor-mod/f/pl130/f_arm130.arc,romfs-player-model-inventory
130,female,waist,armor-f-pl130-waist,armor-mod/f/pl130/f_wst130.arc,romfs-player-model-inventory
130,female,legs,armor-f-pl130-legs,armor-mod/f/pl130/f_leg130.arc,romfs-player-model-inventory
130,male,head,armor-m-pl130-head,armor-mod/m/pl130/m_helm130.arc,romfs-player-model-inventory
130,male,chest,armor-m-pl130-chest,armor-mod/m/pl130/m_body130.arc,romfs-player-model-inventory
130,male,arms,armor-m-pl130-arms,armor-mod/m/pl130/m_arm130.arc,romfs-player-model-inventory
130,male,waist,armor-m-pl130-waist,armor-mod/m/pl130/m_wst130.arc,romfs-player-model-inventory
130,male,legs,armor-m-pl130-legs,armor-mod/m/pl130/m_leg130.arc,romfs-player-model-inventory
131,female,head,armor-f-pl131-head,armor-mod/f/pl131/f_helm131.arc,romfs-player-model-inventory
131,female,chest,armor-f-pl131-chest,armor-mod/f/pl131/f_body131.arc,romfs-player-model-inventory
131,female,arms,armor-f-pl131-arms,armor-mod/f/pl131/f_arm131.arc,romfs-player-model-inventory
131,female,waist,armor-f-pl131-waist,armor-mod/f/pl131/f_wst131.arc,romfs-player-model-inventory
131,female,legs,armor-f-pl131-legs,armor-mod/f/pl131/f_leg131.arc,romfs-player-model-inventory
131,male,head,armor-m-pl131-head,armor-mod/m/pl131/m_helm131.arc,romfs-player-model-inventory
131,male,chest,armor-m-pl131-chest,armor-mod/m/pl131/m_body131.arc,romfs-player-model-inventory
131,male,arms,armor-m-pl131-arms,armor-mod/m/pl131/m_arm131.arc,romfs-player-model-inventory
131,male,waist,armor-m-pl131-waist,armor-mod/m/pl131/m_wst131.arc,romfs-player-model-inventory
131,male,legs,armor-m-pl131-legs,armor-mod/m/pl131/m_leg131.arc,romfs-player-model-inventory
132,female,head,armor-f-pl132-head,armor-mod/f/pl132/f_helm132.arc,romfs-player-model-inventory
132,female,chest,armor-f-pl132-chest,armor-mod/f/pl132/f_body132.arc,romfs-player-model-inventory
132,female,arms,armor-f-pl132-arms,armor-mod/f/pl132/f_arm132.arc,romfs-player-model-inventory
132,female,waist,armor-f-pl132-waist,armor-mod/f/pl132/f_wst132.arc,romfs-player-model-inventory
132,female,legs,armor-f-pl132-legs,armor-mod/f/pl132/f_leg132.arc,romfs-player-model-inventory
132,male,head,armor-m-pl132-head,armor-mod/m/pl132/m_helm132.arc,romfs-player-model-inventory
132,male,chest,armor-m-pl132-chest,armor-mod/m/pl132/m_body132.arc,romfs-player-model-inventory
132,male,arms,armor-m-pl132-arms,armor-mod/m/pl132/m_arm132.arc,romfs-player-model-inventory
132,male,waist,armor-m-pl132-waist,armor-mod/m/pl132/m_wst132.arc,romfs-player-model-inventory
132,male,legs,armor-m-pl132-legs,armor-mod/m/pl132/m_leg132.arc,romfs-player-model-inventory
133,female,head,armor-f-pl133-head,armor-mod/f/pl133/f_helm133.arc,romfs-player-model-inventory
133,female,chest,armor-f-pl133-chest,armor-mod/f/pl133/f_body133.arc,romfs-player-model-inventory
133,female,arms,armor-f-pl133-arms,armor-mod/f/pl133/f_arm133.arc,romfs-player-model-inventory
133,female,waist,armor-f-pl133-waist,armor-mod/f/pl133/f_wst133.arc,romfs-player-model-inventory
133,female,legs,armor-f-pl133-legs,armor-mod/f/pl133/f_leg133.arc,romfs-player-model-inventory
133,male,head,armor-m-pl133-head,armor-mod/m/pl133/m_helm133.arc,romfs-player-model-inventory
133,male,chest,armor-m-pl133-chest,armor-mod/m/pl133/m_body133.arc,romfs-player-model-inventory
133,male,arms,armor-m-pl133-arms,armor-mod/m/pl133/m_arm133.arc,romfs-player-model-inventory
133,male,waist,armor-m-pl133-waist,armor-mod/m/pl133/m_wst133.arc,romfs-player-model-inventory
133,male,legs,armor-m-pl133-legs,armor-mod/m/pl133/m_leg133.arc,romfs-player-model-inventory
134,female,head,armor-f-pl134-head,armor-mod/f/pl134/f_helm134.arc,romfs-player-model-inventory
134,female,chest,armor-f-pl134-chest,armor-mod/f/pl134/f_body134.arc,romfs-player-model-inventory
134,female,arms,armor-f-pl134-arms,armor-mod/f/pl134/f_arm134.arc,romfs-player-model-inventory
134,female,waist,armor-f-pl134-waist,armor-mod/f/pl134/f_wst134.arc,romfs-player-model-inventory
134,female,legs,armor-f-pl134-legs,armor-mod/f/pl134/f_leg134.arc,romfs-player-model-inventory
135,female,head,armor-f-pl135-head,armor-mod/f/pl135/f_helm135.arc,romfs-player-model-inventory
135,female,chest,armor-f-pl135-chest,armor-mod/f/pl135/f_body135.arc,romfs-player-model-inventory
135,female,arms,armor-f-pl135-arms,armor-mod/f/pl135/f_arm135.arc,romfs-player-model-inventory
135,female,waist,armor-f-pl135-waist,armor-mod/f/pl135/f_wst135.arc,romfs-player-model-inventory
